offer,affiliate_id,date,status,payout,revenue,sale amount,coupon,geo,alert
1341,14465,09/01/2025,pending,4.31,4.79,68.45,DD4,ksa,
1341,14465,09/01/2025,pending,4.31,4.79,68.45,DD4,ksa,
1341,10856,09/01/2025,pending,0.0,4.84,69.19,DD7,ksa,UNMATCHED
1341,10856,09/01/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/01/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/01/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/01/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/01/2025,pending,0.0,5.61,80.19,DD7,uae,UNMATCHED
1341,7229,09/01/2025,pending,1.1,1.46,29.29,DI14,ksa,
1341,13945,09/01/2025,pending,4.81,4.01,80.19,DI16,uae,
1341,6675,09/01/2025,pending,5.1,6.8,136.05,DI44,ksa,
1341,6675,09/01/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/01/2025,pending,1.59,2.12,42.31,DI44,uae,
1341,6675,09/01/2025,pending,4.55,6.06,121.24,DI44,uae,
1341,6675,09/01/2025,pending,3.1,4.14,82.73,DI44,qtr,
1341,6729,09/01/2025,pending,2.94,3.46,69.18,DI5,ksa,
1341,14590,09/01/2025,pending,3.61,4.01,80.19,DI77,uae,
1341,13945,09/01/2025,pending,0.09,1.46,29.29,TT33,ksa,
1341,13945,09/01/2025,pending,0.25,4.16,83.24,TT33,ksa,
1341,6729,09/02/2025,pending,4.12,4.84,69.18,DD10,ksa,
1341,189,09/02/2025,pending,4.15,4.84,69.18,DD20,ksa,
1341,189,09/02/2025,pending,4.15,4.84,69.18,DD20,ksa,
1341,189,09/02/2025,pending,3.78,4.41,63.06,DD20,ksa,
1341,14465,09/02/2025,pending,4.31,4.79,68.45,DD4,ksa,
1341,13945,09/02/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/02/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/02/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/02/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/02/2025,pending,4.76,5.56,79.37,DD5,uae,
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,3.26,46.52,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/02/2025,pending,0.0,5.61,80.19,DD7,uae,UNMATCHED
1341,10856,09/02/2025,pending,0.0,5.97,85.26,DD7,uae,UNMATCHED
1341,10856,09/02/2025,pending,0.0,11.67,166.73,DD7,qtr,UNMATCHED
1341,10856,09/02/2025,pending,0.0,5.79,82.73,DD7,qtr,UNMATCHED
1341,10856,09/02/2025,pending,0.0,5.79,82.73,DD7,qtr,UNMATCHED
1341,5365,09/02/2025,pending,2.59,3.46,69.18,DI13,ksa,
1341,5365,09/02/2025,pending,2.45,3.27,65.33,DI13,ksa,
1341,5365,09/02/2025,pending,2.59,3.46,69.18,DI13,ksa,
1341,6675,09/02/2025,pending,2.59,3.46,69.18,DI44,ksa,
1341,6675,09/02/2025,pending,2.59,3.46,69.18,DI44,ksa,
1341,6675,09/02/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/02/2025,pending,3.2,4.26,85.26,DI44,uae,
1341,6675,09/02/2025,pending,3.1,4.14,82.73,DI44,qtr,
1341,7033,09/02/2025,pending,2.59,3.46,69.18,DI48,ksa,
1341,7033,09/02/2025,pending,2.59,3.46,69.19,DI48,ksa,
1341,6729,09/02/2025,pending,3.41,4.01,80.19,DI5,uae,
1341,6729,09/02/2025,pending,3.41,4.01,80.19,DI5,uae,
1341,6729,09/03/2025,pending,4.77,5.61,80.19,DD10,uae,
1341,6729,09/03/2025,pending,4.77,5.61,80.19,DD10,uae,
1341,6729,09/03/2025,pending,4.77,5.61,80.19,DD10,uae,
1341,6729,09/03/2025,pending,9.31,10.95,156.46,DD10,uae,
1341,189,09/03/2025,pending,4.15,4.84,69.18,DD19,ksa,
1341,14465,09/03/2025,pending,4.31,4.79,68.45,DD4,ksa,
1341,13945,09/03/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/03/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/03/2025,pending,2.4,2.8,40.07,DD5,ksa,
1341,13945,09/03/2025,pending,2.75,3.21,45.79,DD5,ksa,
1341,13945,09/03/2025,pending,4.76,5.56,79.37,DD5,uae,
1341,10856,09/03/2025,pending,0.0,4.84,69.18,DD7,ksa,UNMATCHED
1341,10856,09/03/2025,pending,0.0,5.79,82.73,DD7,qtr,UNMATCHED
1341,13945,09/03/2025,pending,4.81,4.01,80.19,DI16,uae,
1341,14590,09/03/2025,pending,3.11,3.46,69.18,DI26,ksa,
1341,14590,09/03/2025,pending,3.54,3.93,78.6,DI42,omn,
1341,6675,09/03/2025,pending,2.59,3.46,69.18,DI44,ksa,
1341,6675,09/03/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/03/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/03/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/03/2025,pending,3.3,4.4,88.06,DI44,qtr,
1341,6675,09/03/2025,pending,2.1,2.8,56.06,DI44,qtr,
1341,6729,09/04/2025,pending,4.92,5.79,82.73,DD10,qtr,
1341,189,09/04/2025,pending,4.15,4.84,69.18,DD20,ksa,
1341,189,09/04/2025,pending,4.15,4.84,69.18,DD20,ksa,
1341,10856,09/04/2025,pending,0.0,2.41,34.46,DD7,ksa,UNMATCHED
1341,10856,09/04/2025,pending,0.0,10.05,143.61,DD7,uae,UNMATCHED
1341,10856,09/04/2025,pending,0.0,6.16,88.06,DD7,qtr,UNMATCHED
1341,14590,09/04/2025,pending,3.11,3.46,69.18,DI26,ksa,
1341,14590,09/04/2025,pending,5.96,6.62,132.42,DI33,ksa,
1341,6675,09/04/2025,pending,6.06,8.08,161.6,DI44,uae,
1341,14590,09/04/2025,pending,3.77,4.18,83.68,DI77,omn,
1341,14659,09/04/2025,pending,2.59,3.46,69.18,TT23,ksa,
1341,10861,09/04/2025,pending,2.59,3.46,69.18,TT51,ksa,
1341,10861,09/04/2025,pending,2.59,3.46,69.18,TT51,ksa,
1341,10861,09/04/2025,pending,3.01,4.01,80.19,TT51,uae,
1341,6729,09/05/2025,pending,4.12,4.84,69.18,DD10,ksa,
1341,6729,09/05/2025,pending,4.12,4.84,69.18,DD10,ksa,
1341,7010,09/05/2025,pending,0.0,4.84,69.18,DD17,ksa,UNMATCHED
1341,189,09/05/2025,pending,4.15,4.84,69.18,DD19,ksa,
1341,189,09/05/2025,pending,2.79,3.26,46.52,DD20,ksa,
1341,13945,09/05/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/05/2025,pending,4.76,5.56,79.38,DD5,uae,
1341,10856,09/05/2025,pending,0.0,5.79,82.73,DD7,qtr,UNMATCHED
1341,14590,09/05/2025,pending,3.11,3.46,69.18,DI26,ksa,
1341,6675,09/05/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/05/2025,pending,3.01,4.01,80.19,DI44,uae,
1341,6675,09/05/2025,pending,4.15,5.54,110.75,DI44,uae,
1341,6675,09/05/2025,pending,3.3,4.4,88.06,DI44,qtr,
1341,14590,09/05/2025,pending,3.88,4.31,86.16,DI77,uae,
1341,14590,09/05/2025,pending,3.72,4.14,82.73,DI77,qtr,
1341,5458,09/05/2025,pending,17.47,23.29,465.85,TT14,ksa,
1341,14536,09/05/2025,pending,1.59,2.12,42.43,TT21,uae,
1341,10861,09/05/2025,pending,2.46,3.28,65.56,TT51,ksa,
1341,10861,09/05/2025,pending,1.1,1.46,29.29,TT51,ksa,
1341,10861,09/05/2025,pending,1.44,1.92,38.36,TT51,ksa,
1341,6729,09/06/2025,pending,4.12,4.84,69.18,DD10,ksa,
1341,6729,09/06/2025,pending,4.92,5.79,82.73,DD10,qtr,
1341,14465,09/06/2025,pending,4.31,4.79,68.45,DD4,ksa,
1341,13945,09/06/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/06/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/06/2025,pending,4.11,4.79,68.45,DD5,ksa,
1341,13945,09/06/2025,pending,4.11,4.79,68.45,DD5,ksa,
